PlayerID,Player,Pos,Age,Tm,Year,G,GS,MP,PTS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TARGET
bargnan01,Andrea Bargnani,PF,21,TOR,2007,65,2,1629,751,267,625,0.4272,100,268,0.373134328,167,357,0.4677871148459384,0.5072,117,142,0.823943662,52,203,255,50,32,53,107,180,TRUE
barklch01,Charles Barkley*,PF,21,PHI,1985,82,60,2347,1148,427,783,0.545338442,1,6,0.16666666666666666,426,777,0.5482625482625483,0.5459770114942529,293,400,0.7325,266,437,703,155,95,80,209,301,TRUE
barkler01,Erick Barkley,PG,22,POR,2001,8,0,38,19,8,22,0.36363636363636365,3,8,0.375,5,14,0.35714285714285715,0.4318181818181818,0,0,NA,0,3,3,6,2,0,5,2,FALSE
barneha02,Harrison Barnes,SF,20,GSW,2013,81,81,2058,748,276,628,0.4394904458598726,52,145,0.3586206896551724,224,483,0.463768116,0.48089171974522293,144,190,0.7578947368421053,53,280,333,98,52,14,101,140,TRUE
barnema02,Matt Barnes,SF,23,LAC,2004,38,9,724,171,63,138,0.45652173913043476,2,13,0.15384615384615385,61,125,0.488,0.463768116,43,61,0.7049180327868853,53,98,151,48,27,3,44,76,TRUE
barrean01,Andre Barrett,PG,22,HOU/ORL,2005,38,1,483,118,45,124,0.3629032258064516,14,52,0.2692307692307692,31,72,0.4305555555555556,0.41935483870967744,14,19,0.7368421052631579,11,29,40,69,19,1,27,51,FALSE
barroda01,Dana Barros,PG,22,SEA,1990,81,25,1630,782,299,738,0.4051490514905149,95,238,0.39915966386554624,204,500,0.408,0.4695121951219512,89,110,0.8090909090909091,35,97,132,205,53,1,123,97,TRUE
barroea01,Earl Barron,C,24,MIA,2006,8,0,45,13,5,16,0.3125,0,0,NA,5,16,0.3125,0.3125,3,4,0.75,2,8,10,0,0,0,5,10,TRUE
barrybr01,Brent Barry,SG,24,LAC,1996,79,44,1898,800,283,597,0.474036851,123,296,0.4155405405405405,160,301,0.531561462,0.5770519262981575,111,137,0.8102189781021898,38,130,168,230,95,22,120,196,TRUE
barrydr01,Drew Barry,PG,24,ATL,1998,27,0,256,56,18,38,0.47368421052631576,9,21,0.42857142857142855,9,17,0.5294117647058824,0.5921052631578947,11,13,0.8461538461538461,5,30,35,49,10,1,30,28,FALSE
barryjo01,Jon Barry,SG,23,MIL,1993,47,0,552,206,76,206,0.36893203883495146,21,63,0.3333333333333333,55,143,0.38461538461538464,0.4199029126213592,33,49,0.673469388,10,33,43,68,35,3,42,57,TRUE
bartowi01,Will Barton,SG,22,POR,2013,73,5,894,295,118,309,0.3818770226537217,9,65,0.13846153846153847,109,244,0.44672131147540983,0.3964401294498382,50,65,0.7692307692307693,36,109,145,58,34,9,60,56,TRUE
basdeed01,Eddie Basden,SF,22,CHI,2006,19,0,141,39,15,37,0.40540540540540543,1,7,0.14285714285714285,14,30,0.4666666666666667,0.4189189189189189,8,10,0.8,7,21,28,8,9,2,9,17,FALSE
bassbr01,Brandon Bass,PF,20,NOK,2006,29,1,268,68,28,70,0.4,0,0,NA,28,70,0.4,0.4,12,19,0.631578947,18,50,68,3,3,7,11,18,TRUE
bastoma01,Maceo Baston,PF,27,TOR,2003,16,0,106,40,15,25,0.6,0,0,NA,15,25,0.6,0.6,10,12,0.8333333333333334,4,19,23,0,4,11,6,16,FALSE
bateeme01,Mengke Bateer,C,26,DEN,2002,27,10,408,139,53,132,0.4015151515151515,4,12,0.3333333333333333,49,120,0.4083333333333333,0.4166666666666667,29,37,0.7837837837837838,32,64,96,22,10,5,32,94,FALSE
batesbi01,Billy Ray Bates,SG,23,POR,1980,16,NA,235,180,72,146,0.4931506849315068,8,19,0.42105263157894735,64,127,0.5039370078740157,0.5205479452054794,28,39,0.717948718,13,16,29,31,14,2,20,26,FALSE
batises01,Esteban Batista,PF,22,ATL,2006,57,3,495,101,34,80,0.425,0,1,0,34,79,0.43037974683544306,0.425,33,53,0.6226415094339622,61,83,144,7,15,11,38,111,FALSE
batismi01,Mike Batiste,PF,25,MEM,2003,75,2,1248,481,197,467,0.42184154175588867,18,81,0.2222222222222222,179,386,0.4637305699481865,0.4411134903640257,69,88,0.7840909090909091,82,175,257,52,42,16,69,120,FALSE
battish01,Shane Battier,SF,23,MEM,2002,78,78,3097,1125,412,961,0.4287200832466181,103,276,0.37318840579710144,309,685,0.4510948905109489,0.48231009365244537,198,283,0.6996466431095406,180,238,418,216,121,81,155,215,TRUE
battito01,Tony Battie,PF,21,DEN,1998,65,49,1506,544,234,525,0.44571428571428573,3,14,0.21428571428571427,231,511,0.4520547945205479,0.44857142857142857,73,104,0.7019230769230769,138,213,351,60,54,69,98,199,TRUE
battljo01,John Battle,SG,23,ATL,1986,64,0,639,277,101,222,0.45495495495495497,0,7,0,101,215,0.4697674418604651,0.45495495495495497,75,103,0.7281553398058253,12,50,62,74,23,3,47,80,TRUE
battlke01,Kenny Battle,SG,25,PHO,1990,59,8,729,242,93,170,0.5470588235294118,1,4,0.25,92,166,0.5542168674698795,0.55,55,82,0.6707317073170732,44,80,124,38,35,11,32,94,FALSE
battoda01,Dave Batton,C,26,WSB,1983,54,5,558,178,85,191,0.44502617801047123,0,3,0,85,188,0.4521276595744681,0.44502617801047123,8,17,0.47058823529411764,45,74,119,29,15,13,28,56,FALSE
batumni01,Nicolas Batum,SF,20,POR,2009,79,76,1454,426,161,361,0.44598337950138506,62,168,0.36904761904761907,99,193,0.5129533678756477,0.5318559556786704,42,52,0.8076923076923077,84,136,220,74,50,40,50,139,TRUE
baxtelo01,Lonny Baxter,C,24,CHI,2003,55,0,682,262,96,206,0.46601941747572817,0,2,0,96,204,0.47058823529411764,0.46601941747572817,70,103,0.6796116504854369,65,100,165,16,9,22,46,135,FALSE
bayleje01,Jerryd Bayless,PG,20,POR,2009,53,0,655,228,69,189,0.36507936507936506,7,27,0.25925925925925924,62,162,0.38271604938271603,0.3835978835978836,83,103,0.8058252427184466,8,49,57,78,16,2,56,81,TRUE
baynear01,Aron Baynes,C,26,SAS,2013,16,0,141,43,18,36,0.5,0,1,0,18,35,0.5142857142857142,0.5,7,12,0.5833333333333334,12,20,32,5,1,6,11,23,TRUE
bazarse01,Sergei Bazarevich,PG,29,ATL,1995,10,0,74,30,11,22,0.5,1,6,0.16666666666666666,10,16,0.625,0.5227272727272727,7,9,0.7777777777777778,1,6,7,14,1,1,7,10,FALSE
bazemke01,Kent Bazemore,SG,23,GSW,2013,61,0,267,123,43,116,0.3706896551724138,10,34,0.29411764705882354,33,82,0.4024390243902439,0.41379310344827586,27,44,0.6136363636363636,5,17,22,22,17,4,18,27,TRUE
bealbr01,Bradley Beal,SG,19,WAS,2013,56,46,1745,780,282,687,0.4104803493449782,91,236,0.3855932203389831,191,451,0.42350332594235035,0.47671033478893743,125,159,0.7861635220125787,43,168,211,137,50,29,90,113,TRUE
beaslje01,Jerome Beasley,PF,23,MIA,2004,2,0,5,2,1,3,0.3333333333333333,0,0,NA,1,3,0.3333333333333333,0.3333333333333333,0,0,NA,0,1,1,0,0,0,0,0,FALSE
beaslma01,Malik Beasley,SG,20,DEN,2017,22,1,165,83,33,73,0.4520547945205479,9,28,0.32142857142857145,24,45,0.5333333333333333,0.5136986301369864,8,10,0.8,5,12,17,11,7,0,8,10,TRUE
beaslmi01,Michael Beasley,PF,20,MIA,2009,81,19,2009,1123,452,957,0.4723092998955068,33,81,0.4074074074074074,419,876,0.478310502,0.4895506792058516,186,241,0.7717842323651453,110,329,439,83,41,37,121,184,TRUE
beaubro01,Rodrigue Beaubois,PG,21,DAL,2010,56,16,700,397,155,299,0.5183946488294314,45,110,0.4090909090909091,110,189,0.582010582,0.5936454849498328,42,52,0.8076923076923077,12,66,78,74,29,12,54,84,FALSE
beckco01,Corey Beck,PG,24,CHH,1996,5,0,33,5,2,8,0.25,0,0,NA,2,8,0.25,0.25,1,2,0.5,3,4,7,5,1,0,4,8,FALSE
bedfowi01,William Bedford,C,23,PHO,1987,50,18,979,334,142,358,0.39664804469273746,0,1,0,142,357,0.39775910364145656,0.39664804469273746,50,86,0.5813953488372093,79,167,246,57,18,37,85,125,TRUE
belinma01,Marco Belinelli,SG,21,GSW,2008,33,0,241,95,36,93,0.3870967741935484,16,41,0.3902439024390244,20,52,0.38461538461538464,0.4731182795698925,7,9,0.7777777777777778,3,11,14,15,5,0,12,15,TRUE
bellch01,Charlie Bell,SG,22,PHO/DAL,2002,7,0,44,8,3,11,0.2727272727272727,0,6,0,3,5,0.6,0.2727272727272727,2,2,1,2,3,5,2,0,0,5,3,TRUE
bellra01,Raja Bell,SG,24,PHI,2001,5,0,30,5,2,7,0.2857142857142857,1,3,0.3333333333333333,1,4,0.25,0.35714285714285715,0,0,NA,0,1,1,0,1,0,2,1,TRUE
belltr01,Troy Bell,PG,23,MEM,2004,6,0,34,11,4,18,0.2222222222222222,0,4,0,4,14,0.2857142857142857,0.2222222222222222,3,3,1,3,1,4,4,1,0,6,6,FALSE
bembrde01,DeAndre' Bembry,SF,22,ATL,2017,38,1,371,101,47,98,0.47959183673469385,1,18,0.055555556,46,80,0.575,0.4846938775510204,6,16,0.375,14,45,59,28,8,5,16,21,TRUE
bendedr01,Dragan Bender,PF,19,PHO,2017,43,0,574,146,57,161,0.35403726708074534,28,101,0.27722772277227725,29,60,0.48333333333333334,0.4409937888198758,4,11,0.36363636363636365,23,80,103,23,10,22,32,74,FALSE
bendejo01,Jonathan Bender,SF,19,IND,2000,24,1,130,64,23,70,0.32857142857142857,2,12,0.16666666666666666,21,58,0.3620689655172414,0.34285714285714286,16,24,0.6666666666666666,4,17,21,3,1,5,7,18,TRUE
benimje01,Jerrelle Benimon,PF,23,UTA,2015,2,0,3,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,1,2,3,0,0,0,1,0,FALSE
benjabe01,Benoit Benjamin,C,21,LAC,1986,79,37,2088,878,324,661,0.49016641452344933,1,3,0.3333333333333333,323,658,0.4908814589665654,0.4909228441754917,229,307,0.745928339,161,439,600,79,64,206,145,286,TRUE
benjaco01,Corey Benjamin,PG,20,CHI,1999,31,1,320,118,44,117,0.37606837606837606,3,14,0.21428571428571427,41,103,0.39805825242718446,0.3888888888888889,27,40,0.675,15,25,40,10,11,8,21,46,FALSE
bennean01,Anthony Bennett,PF,20,CLE,2014,52,0,663,217,80,225,0.35555555555555557,13,53,0.24528301886792453,67,172,0.38953488372093026,0.3844444444444444,44,69,0.6376811594202898,49,106,155,17,21,8,47,93,FALSE
benneel01,Elmer Bennett,PG,24,CLE,1995,4,0,18,15,6,11,0.5454545454545454,0,2,0,6,9,0.6666666666666666,0.5454545454545454,3,4,0.75,0,1,1,3,4,0,3,3,FALSE
bennema01,Mario Bennett,SF,22,PHO,1996,19,14,230,85,29,64,0.453125,0,1,0,29,63,0.4603174603174603,0.453125,27,42,0.6428571428571429,21,28,49,6,11,11,11,46,FALSE
benneto01,Tony Bennett,PG,23,CHH,1993,75,2,857,276,110,260,0.4230769230769231,26,80,0.325,84,180,0.4666666666666667,0.47307692307692306,30,41,0.7317073170731707,12,51,63,136,30,0,50,110,FALSE
bennewi01,Winston Bennett,SF,24,CLE,1990,55,34,990,338,137,286,0.479020979,0,0,NA,137,286,0.479020979,0.479020979,64,96,0.6666666666666666,84,104,188,54,23,10,62,133,FALSE
benoida01,David Benoit,SF,23,UTA,1992,77,2,1161,434,175,375,0.4666666666666667,3,14,0.21428571428571427,172,361,0.47645429362880887,0.4706666666666667,81,100,0.81,105,191,296,34,19,44,71,124,TRUE
bensoke02,Keith Benson,C,23,GSW,2012,3,0,9,0,0,1,0,0,0,NA,0,1,0,0,0,0,NA,2,1,3,0,0,0,0,0,FALSE
bentibe01,Ben Bentil,PF,21,DAL,2017,3,0,10,0,0,3,0,0,1,0,0,2,0,0,0,0,NA,0,2,2,0,0,0,1,1,FALSE
berryri01,Ricky Berry,SG,24,SAC,1989,64,21,1406,706,255,567,0.4497354497354497,65,160,0.40625,190,407,0.4668304668304668,0.5070546737213404,131,166,0.7891566265060241,57,140,197,80,37,22,82,197,FALSE
berrywa01,Walter Berry,PF,22,POR/SAS,1987,63,45,1586,1001,407,766,0.5313315926892951,0,3,0,407,763,0.5334207077326344,0.5313315926892951,187,288,0.6493055555555556,136,173,309,105,38,40,153,196,FALSE
bertada01,Dāvis Bertāns,PF,24,SAS,2017,67,6,808,303,103,234,0.44017094017094016,69,173,0.3988439306358382,34,61,0.5573770491803278,0.5876068376068376,28,34,0.8235294117647058,22,76,98,46,20,28,32,75,TRUE
besttr01,Travis Best,PG,23,IND,1996,59,1,571,221,69,163,0.4233128834355828,8,25,0.32,61,138,0.4420289855072464,0.44785276073619634,75,90,0.8333333333333334,11,33,44,97,20,3,63,80,TRUE
beverpa01,Patrick Beverley,PG,24,HOU,2013,41,0,713,228,79,189,0.41798941798941797,36,96,0.375,43,93,0.46236559139784944,0.5132275132275133,34,41,0.8292682926829268,45,64,109,117,37,21,44,83,TRUE
bhullsi01,Sim Bhullar,C,22,SAC,2015,3,0,3,2,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,0,NA,0,1,1,1,0,1,0,0,FALSE
bibbymi01,Mike Bibby,PG,20,VAN,1999,50,50,1758,662,260,605,0.4297520661157025,15,74,0.20270270270270271,245,531,0.4613935969868173,0.44214876033057854,127,169,0.7514792899408284,30,106,136,325,78,5,146,122,TRUE
biedran01,Andris Biedriņš,C,18,GSW,2005,30,1,384,109,45,78,0.5769230769230769,0,1,0,45,77,0.5844155844155844,0.5769230769230769,19,40,0.475,47,71,118,12,12,24,12,87,TRUE
billuch01,Chauncey Billups,PG,21,BOS/TOR,1998,80,70,2216,893,280,749,0.37383177570093457,107,325,0.3292307692307692,173,424,0.4080188679245283,0.445260347,226,266,0.84962406,62,128,190,314,107,4,174,172,TRUE
biniojo01,Joe Binion,PF,25,POR,1987,11,0,51,14,4,10,0.4,0,0,NA,4,10,0.4,0.4,6,10,0.6,8,10,18,1,2,2,3,5,FALSE
birdla01,Larry Bird*,PF,23,BOS,1980,82,82,2955,1745,693,1463,0.47368421052631576,58,143,0.40559440559440557,635,1320,0.4810606060606061,0.4935064935064935,301,360,0.8361111111111111,216,636,852,370,143,53,263,279,TRUE
biyombi01,Bismack Biyombo,C,19,CHA,2012,63,41,1455,327,129,278,0.46402877697841727,0,0,NA,129,278,0.46402877697841727,0.46402877697841727,69,143,0.4825174825174825,113,255,368,27,20,115,71,145,TRUE
bjeline01,Nemanja Bjelica,PF,27,MIN,2016,60,0,1075,308,110,235,0.46808510638297873,48,125,0.384,62,110,0.5636363636363636,0.5702127659574469,40,55,0.7272727272727273,49,161,210,83,26,21,47,154,TRUE
blabuw01,Uwe Blab,C,23,DAL,1986,48,0,409,124,44,94,0.46808510638297873,0,0,NA,44,94,0.46808510638297873,0.46808510638297873,36,67,0.5373134328358209,25,66,91,17,3,12,28,65,TRUE
blackal01,Alex Blackwell,SF,22,LAL,1993,27,0,109,34,14,42,0.3333333333333333,0,3,0,14,39,0.358974359,0.3333333333333333,6,8,0.75,10,13,23,7,4,2,5,14,FALSE
blackco01,Cory Blackwell,SF,21,SEA,1985,60,0,551,202,87,237,0.3670886075949367,0,2,0,87,235,0.3702127659574468,0.3670886075949367,28,55,0.509090909,42,54,96,26,25,3,44,55,FALSE
blackja01,James Blackwell,PG,26,CHH/BOS,1995,13,0,80,18,8,13,0.6153846153846154,0,0,NA,8,13,0.6153846153846154,0.6153846153846154,2,3,0.6666666666666666,2,9,11,11,4,0,5,8,FALSE
blackna01,Nate Blackwell,PG,22,SAS,1988,10,0,112,37,15,41,0.36585365853658536,2,11,0.18181818181818182,13,30,0.43333333333333335,0.3902439024390244,5,6,0.8333333333333334,2,4,6,18,3,0,8,16,FALSE
blackno01,Norman Black,SG,23,DET,1981,3,NA,28,8,3,10,0.3,0,0,NA,3,10,0.3,0.3,2,8,0.25,0,2,2,2,1,0,1,2,FALSE
blackro01,Rolando Blackman,SG,22,DAL,1982,82,16,1979,1091,439,855,0.5134502923976608,1,4,0.25,438,851,0.5146886016451234,0.5140350877192983,212,276,0.7681159420289855,97,157,254,105,46,30,113,122,TRUE
blackta01,Tarik Black,C,23,HOU/LAL,2015,63,39,1196,379,157,273,0.575091575,0,1,0,157,272,0.5772058823529411,0.575091575,65,118,0.5508474576271186,142,226,368,42,19,24,48,158,FALSE
blairde01,DeJuan Blair,PF,20,SAS,2010,82,23,1494,638,275,495,0.5555555555555556,0,2,0,275,493,0.5578093306288032,0.5555555555555556,88,161,0.546583851,200,326,526,65,50,39,112,224,TRUE
blakest01,Steve Blake,PG,23,WAS,2004,75,14,1392,444,157,407,0.3857493857493858,75,202,0.3712871287128713,82,205,0.4,0.47788697788697787,55,67,0.8208955223880597,18,99,117,209,57,7,128,100,TRUE
blalowi01,Will Blalock,PG,23,DET,2007,14,0,166,25,9,30,0.3,1,5,0.2,8,25,0.32,0.31666666666666665,6,6,1,6,9,15,17,5,0,12,9,FALSE
blankla01,Lance Blanks,SG,24,DET,1991,38,0,214,64,26,61,0.4262295081967213,2,16,0.125,24,45,0.5333333333333333,0.4426229508196721,10,14,0.7142857142857143,4,16,20,26,9,2,18,35,FALSE
blantri01,Ricky Blanton,SF,26,CHI,1993,2,0,13,6,3,7,0.42857142857142855,0,0,NA,3,7,0.42857142857142855,0.42857142857142855,0,0,NA,2,1,3,1,2,0,1,1,FALSE
blatcan01,Andray Blatche,PF,19,WAS,2006,29,0,175,65,26,67,0.3880597014925373,3,13,0.23076923076923078,23,54,0.42592592592592593,0.41044776119402987,10,12,0.8333333333333334,12,26,38,10,5,7,12,36,TRUE
blaylmo01,Mookie Blaylock,PG,22,NJN,1990,50,17,1267,505,212,571,0.3712784588441331,18,80,0.225,194,491,0.395112016,0.38704028021015763,63,81,0.7777777777777778,42,98,140,210,82,14,111,110,TRUE
bledser01,Eric Bledsoe,PG,21,LAC,2011,81,25,1841,543,206,486,0.42386831275720166,32,116,0.27586206896551724,174,370,0.4702702702702703,0.4567901234567901,99,133,0.7443609022556391,68,155,223,289,92,26,194,130,TRUE
blounco01,Corie Blount,PF,25,CHI,1994,67,8,690,198,76,174,0.4367816091954023,0,0,NA,76,174,0.4367816091954023,0.4367816091954023,46,75,0.6133333333333333,76,118,194,56,19,33,52,93,TRUE
blounma01,Mark Blount,C,25,BOS,2001,64,50,1098,248,101,200,0.505,0,0,NA,101,200,0.505,0.505,46,66,0.696969697,97,134,231,32,39,76,62,183,TRUE
blueva01,Vander Blue,SG,21,BOS,2014,3,0,15,5,2,4,0.5,0,1,0,2,3,0.6666666666666666,0.5,1,5,0.2,0,3,3,1,0,0,2,1,FALSE
blumera01,Ray Blume,SG,23,CHI,1982,49,2,546,226,102,222,0.4594594594594595,4,18,0.2222222222222222,98,204,0.4803921568627451,0.46846846846846846,18,28,0.6428571428571429,14,27,41,68,23,2,54,57,FALSE
bobbito01,Tony Bobbitt,SG,25,LAL,2005,2,0,12,5,2,5,0.4,1,2,0.5,1,3,0.3333333333333333,0.5,0,0,NA,0,3,3,0,0,0,0,1,FALSE
boganke01,Keith Bogans,SF,23,ORL,2004,73,36,1787,498,183,454,0.40308370044052866,67,187,0.3582887700534759,116,267,0.4344569288389513,0.47687224669603523,65,103,0.6310679611650486,106,211,317,98,46,10,75,128,TRUE
bogdabo02,Bojan Bogdanović,SF,25,BRK,2015,78,28,1854,700,261,576,0.453125,91,256,0.35546875,170,320,0.53125,0.5321180555555556,87,106,0.8207547169811321,50,163,213,68,34,9,78,104,TRUE
boguemu01,Muggsy Bogues,PG,23,WSB,1988,79,14,1628,393,166,426,0.38967136150234744,3,16,0.1875,163,410,0.3975609756097561,0.3931924882629108,58,74,0.7837837837837838,35,101,136,404,127,3,101,138,TRUE
bogutan01,Andrew Bogut,PF,21,MIL,2006,82,77,2348,768,323,606,0.5330033,0,3,0,323,603,0.5356550580431177,0.5330033,122,194,0.6288659793814433,189,384,573,192,49,68,125,259,TRUE
bohanet01,Etdrick Bohannon,PF,24,IND,1998,5,0,11,0,0,4,0,0,0,NA,0,4,0,0,0,0,NA,2,4,6,1,0,2,3,3,FALSE
bolma01,Manute Bol,C,23,WSB,1986,80,60,2090,298,128,278,0.460431655,0,1,0,128,277,0.4620938628158845,0.460431655,42,86,0.4883720930232558,123,354,477,23,28,397,65,255,TRUE
bolomjo01,Joel Bolomboy,PF,23,UTA,2017,12,0,53,22,9,16,0.5625,1,4,0.25,8,12,0.6666666666666666,0.59375,3,6,0.5,4,13,17,2,1,2,2,1,FALSE
bondwa01,Walter Bond,SG,23,DAL,1993,74,38,1578,590,227,565,0.40176991150442476,7,42,0.16666666666666666,220,523,0.42065009560229444,0.4079646017699115,129,167,0.7724550898203593,52,144,196,122,75,18,112,223,FALSE
boneyde01,Dexter Boney,SG,26,PHO,1997,8,0,48,19,6,19,0.3157894736842105,1,6,0.16666666666666666,5,13,0.38461538461538464,0.34210526315789475,6,8,0.75,3,3,6,0,2,1,1,3,FALSE
bonnean01,Anthony Bonner,PF,22,SAC,1991,34,6,750,250,103,230,0.44782608695652176,0,0,NA,103,230,0.44782608695652176,0.44782608695652176,44,76,0.5789473684210527,59,102,161,49,39,5,41,62,TRUE
bonnema01,Matt Bonner,C,24,TOR,2005,82,0,1553,589,247,463,0.5334773218142549,39,92,0.42391304347826086,208,371,0.5606469002695418,0.5755939524838013,56,71,0.7887323943661971,108,177,285,48,39,19,40,220,TRUE
bookede01,Devin Booker,SG,19,PHO,2016,76,51,2108,1048,367,867,0.4232987312572088,99,289,0.34256055363321797,268,578,0.46366782006920415,0.4803921568627451,215,256,0.83984375,27,160,187,200,44,20,160,225,TRUE
bookeme01,Melvin Booker,PG,23,HOU,1996,11,0,131,44,16,50,0.32,3,19,0.15789473684210525,13,31,0.41935483870967744,0.35,9,11,0.8181818181818182,1,8,9,21,5,1,12,18,FALSE
booketr01,Trevor Booker,PF,23,WAS,2011,65,14,1063,346,139,253,0.549407115,0,1,0,139,252,0.5515873015873016,0.549407115,68,101,0.6732673267326733,98,153,251,35,29,42,38,115,TRUE
boonejo01,Josh Boone,PF,22,NJN,2007,61,0,669,254,99,171,0.5789473684210527,0,0,NA,99,171,0.5789473684210527,0.5789473684210527,56,103,0.5436893203883495,64,112,176,10,11,21,33,94,FALSE
boothca01,Calvin Booth,C,23,WAS,2000,11,0,143,42,16,46,0.34782608695652173,0,0,NA,16,46,0.34782608695652173,0.34782608695652173,10,14,0.7142857142857143,15,17,32,7,3,14,6,23,TRUE
boothke01,Keith Booth,SF,23,CHI,1998,6,0,17,10,2,6,0.3333333333333333,0,1,0,2,5,0.4,0.3333333333333333,6,6,1,2,2,4,1,0,0,3,3,FALSE
boozeca01,Carlos Boozer,PF,21,CLE,2003,81,54,2049,810,331,618,0.5355987055016181,0,1,0,331,617,0.5364667747163695,0.5355987055016181,148,192,0.7708333333333334,202,407,609,106,59,50,103,224,TRUE
borchcu01,Curtis Borchardt,C,23,UTA,2004,16,0,258,58,22,56,0.39285714285714285,0,1,0,22,55,0.4,0.39285714285714285,14,18,0.7777777777777778,13,41,54,15,4,14,18,40,FALSE
borrela01,Lazaro Borrell,SF,27,SEA,2000,17,6,167,62,28,63,0.4444444444444444,0,3,0,28,60,0.4666666666666667,0.4444444444444444,6,11,0.5454545454545454,14,26,40,10,6,3,6,9,FALSE
boshch01,Chris Bosh*,C,19,TOR,2004,75,63,2510,861,327,712,0.4592696629213483,5,14,0.35714285714285715,322,698,0.46131805157593125,0.4627808988764045,202,288,0.7013888888888888,191,366,557,78,59,106,107,215,TRUE
bostola01,Lawrence Boston,PF,23,WSB,1980,13,NA,125,56,24,52,0.46153846153846156,0,0,NA,24,52,0.46153846153846156,0.46153846153846156,8,13,0.6153846153846154,19,20,39,2,4,2,8,25,FALSE
boumtru01,Ruben Boumtje-Boumtje,C,23,POR,2002,33,1,245,39,13,32,0.40625,0,0,NA,13,32,0.40625,0.40625,13,25,0.52,21,34,55,4,3,16,14,38,FALSE
bowdlca01,Cal Bowdler,SF,22,ATL,2000,46,0,423,122,49,115,0.4260869565217391,0,1,0,49,114,0.4298245614035088,0.4260869565217391,24,38,0.631578947,22,63,85,14,14,9,21,46,FALSE
bowenbr01,Bruce Bowen,SF,25,MIA,1997,1,0,1,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,1,0,0,TRUE
bowenry01,Ryan Bowen,SF,24,DEN,2000,52,0,589,131,46,117,0.39316239316239315,1,9,0.1111111111111111,45,108,0.4166666666666667,0.3974358974358974,38,53,0.71698113207547165,75,39,114,20,39,13,14,95,TRUE
bowiean01,Anthony Bowie,SG,25,SAS,1989,18,5,438,155,72,144,0.5,1,5,0.2,71,139,0.5107913669064749,0.5034722222222222,10,15,0.6666666666666666,25,31,56,29,18,4,22,43,TRUE
bowiesa01,Sam Bowie,C,23,POR,1985,76,62,2216,758,299,557,0.5368043087971275,0,0,NA,299,557,0.5368043087971275,0.5368043087971275,160,225,0.7111111111111111,207,449,656,215,55,203,172,278,TRUE
bowmair01,Ira Bowman,SG,26,PHI,2000,11,0,20,5,2,2,1,0,0,NA,2,2,1,1,1,2,0.5,0,2,2,1,1,0,1,0,FALSE
boycedo01,Donnie Boyce,SG,22,ATL,1996,8,0,41,24,9,23,0.391304348,4,8,0.5,5,15,0.3333333333333333,0.4782608695652174,2,4,0.5,5,5,10,3,3,1,6,2,FALSE
boykiea01,Earl Boykins,PG,22,NJN/CLE,1999,22,0,221,65,30,79,0.379746835,3,18,0.16666666666666666,27,61,0.4426229508196721,0.3987341772151899,2,3,0.6666666666666666,7,10,17,33,6,0,20,20,TRUE
bozemce01,Cedric Bozeman,SG,23,ATL,2007,23,5,199,26,11,39,0.28205128205128205,2,13,0.15384615384615385,9,26,0.34615384615384615,0.3076923076923077,2,6,0.3333333333333333,3,20,23,9,5,2,9,32,FALSE
brackcr01,Craig Brackins,PF,23,PHI,2011,3,0,33,8,4,16,0.25,0,5,0,4,11,0.36363636363636365,0.25,0,0,NA,2,2,4,1,1,0,0,3,FALSE
bradlal02,Alex Bradley,SF,22,NYK,1982,39,0,331,137,54,103,0.5242718446601942,0,1,0,54,102,0.5294117647058824,0.5242718446601942,29,48,0.6041666666666666,31,34,65,11,12,5,28,37,FALSE
bradlav01,Avery Bradley,PG,20,BOS,2011,31,0,162,52,23,67,0.34328358208955223,0,5,0,23,62,0.3709677419354839,0.34328358208955223,6,12,0.5,4,13,17,12,9,0,16,20,TRUE
bradlch01,Charles Bradley,SG,22,BOS,1982,51,1,339,152,55,122,0.45081967213114754,0,1,0,55,121,0.45454545454545453,0.45081967213114754,42,62,0.6774193548387096,12,26,38,22,14,6,37,61,FALSE
